time,frame_id,fps,camera_us,vidConv_us,enc_us,rtpPay_us,udpStream_us,rtpDepay_us,dec_us,presentation_us,total_latency_us
2026-01-26 16:41:42.449448942,9391,0.0,34503,6144,13169,1005,7100,482,0,0,62403
2026-01-26 16:41:42.460349972,9391,0.0,34503,6144,13169,1005,7100,482,0,0,62403
2026-01-26 16:41:42.473501827,9391,0.0,34503,6144,13169,1005,7100,482,0,0,62403
2026-01-26 16:41:42.486352745,9392,0.0,32554,3014,12846,469,8824,291,0,0,57998
2026-01-26 16:41:42.493176745,9392,0.0,32554,3014,12846,469,8824,291,0,0,57998
2026-01-26 16:41:42.504984525,9392,0.0,32554,3014,12846,469,8824,291,0,0,57998
2026-01-26 16:41:42.515712013,9393,0.0,32593,5805,13719,854,8492,291,0,0,61754
2026-01-26 16:41:42.531781244,9393,0.0,32593,5805,13719,854,9095,215,0,0,62281
2026-01-26 16:41:42.536917317,9393,0.0,32593,5805,13719,854,9095,215,0,0,62281
2026-01-26 16:41:42.549301179,9394,0.0,34396,5389,15280,609,6477,215,0,0,62366
2026-01-26 16:41:42.561578926,9394,0.0,34396,5389,15280,609,6477,388,0,0,62539
2026-01-26 16:41:42.574357361,9394,0.0,34396,5389,15280,609,6477,388,0,0,62539
2026-01-26 16:41:42.586124788,9395,0.0,31882,2939,12370,644,6531,128,0,0,54494
2026-01-26 16:41:42.593867410,9395,0.0,31882,2939,12370,644,6531,128,0,0,54494
2026-01-26 16:41:42.605354571,9395,0.0,31882,2939,12370,644,6531,128,0,0,54494
2026-01-26 16:41:42.619492155,9396,0.0,34039,3663,13262,461,8075,255,0,0,59755
2026-01-26 16:41:42.627058099,9396,0.0,34039,3663,13262,461,8075,255,0,0,59755
2026-01-26 16:41:42.638370726,9396,0.0,34039,3663,13262,461,8075,255,0,0,59755
2026-01-26 16:41:42.650547766,9397,0.0,34491,6674,15881,492,5833,255,0,0,63626
2026-01-26 16:41:42.660705411,9397,0.0,34491,6674,15881,492,7442,136,0,0,65116
2026-01-26 16:41:42.675168606,9397,0.0,34491,6674,15881,492,7442,136,0,0,65116
2026-01-26 16:41:42.683097634,9398,0.0,32711,3606,11363,532,10326,239,0,0,58777
2026-01-26 16:41:42.696731810,9398,0.0,32711,3606,11363,532,10326,239,0,0,58777
2026-01-26 16:41:42.704551554,9398,0.0,32711,3606,11363,532,10326,239,0,0,58777
2026-01-26 16:41:42.718187586,9399,0.0,33576,6320,14417,703,6367,160,0,0,61543
2026-01-26 16:41:42.728067430,9399,0.0,33576,6320,14417,703,6367,160,0,0,61543
2026-01-26 16:41:42.738105839,9399,0.0,33576,6320,14417,703,6367,160,0,0,61543
2026-01-26 16:41:42.749905331,9400,0.0,32783,5663,13595,803,6623,146,0,0,59613
2026-01-26 16:41:42.762446350,9400,0.0,32783,5663,13595,803,6623,146,0,0,59613
2026-01-26 16:41:42.773419190,9400,0.0,32783,5663,13595,803,6623,146,0,0,59613
2026-01-26 16:41:42.785082613,9401,0.0,31993,3153,11893,765,8268,143,0,0,56215
2026-01-26 16:41:42.797364712,9401,0.0,31993,3153,11893,765,8268,143,0,0,56215
2026-01-26 16:41:42.809312528,9401,0.0,31993,3153,11893,765,8268,143,0,0,56215
2026-01-26 16:41:42.817114513,9402,0.0,34303,6037,11675,663,9974,157,0,0,62809
2026-01-26 16:41:42.831275489,9402,0.0,34303,6037,11675,663,9974,157,0,0,62809
2026-01-26 16:41:42.839384299,9402,0.0,34303,6037,11675,663,9974,157,0,0,62809
2026-01-26 16:41:42.854388120,9403,0.0,34701,3433,13374,812,10862,157,0,0,63339
2026-01-26 16:41:42.861216312,9403,0.0,34701,3433,13374,812,10992,315,0,0,63627
2026-01-26 16:41:42.872255490,9403,0.0,34701,3433,13374,812,10992,315,0,0,63627
2026-01-26 16:41:42.885172362,9404,0.0,32749,5663,15766,509,5726,315,0,0,60728
2026-01-26 16:41:42.896183764,9404,0.0,32749,5663,15766,509,9319,179,0,0,64185
2026-01-26 16:41:42.908329506,9404,0.0,32749,5663,15766,509,9319,179,0,0,64185
2026-01-26 16:41:42.925421235,9405,0.0,32873,3808,11849,681,12001,179,0,0,61391
2026-01-26 16:41:42.929588188,9405,0.0,32873,3808,11849,681,16427,248,0,0,65886
2026-01-26 16:41:42.939648870,9405,0.0,32873,3808,11849,681,16427,248,0,0,65886
2026-01-26 16:41:42.951784468,9406,0.0,32660,6100,15532,906,7313,303,0,0,62814
2026-01-26 16:41:42.962257676,9406,0.0,32660,6100,15532,906,7313,303,0,0,62814
2026-01-26 16:41:42.972298006,9406,0.0,32660,6100,15532,906,7313,303,0,0,62814
2026-01-26 16:41:42.985687181,9407,0.0,33914,6213,15080,885,8585,225,0,0,64902
2026-01-26 16:41:42.999762491,9407,0.0,33914,6213,15080,885,8585,225,0,0,64902
2026-01-26 16:41:43.006534585,9407,0.0,33914,6213,15080,885,8585,225,0,0,64902
2026-01-26 16:41:43.019187256,9408,0.0,33555,6023,13650,810,6723,228,0,0,60989
2026-01-26 16:41:43.029658544,9408,0.0,33555,6023,13650,810,6723,228,0,0,60989
2026-01-26 16:41:43.042905539,9408,0.0,33555,6023,13650,810,6723,228,0,0,60989
2026-01-26 16:41:43.052313080,9409,0.0,31984,3104,12341,756,13335,424,0,0,61944
2026-01-26 16:41:43.062821040,9409,0.0,31984,3104,12341,756,13335,424,0,0,61944
2026-01-26 16:41:43.073560081,9409,0.0,31984,3104,12341,756,13335,424,0,0,61944
2026-01-26 16:41:43.085092331,9410,0.0,35905,6623,13660,465,8059,424,0,0,65136
2026-01-26 16:41:43.096727433,9410,0.0,35905,6623,13660,465,9390,235,0,0,66278
2026-01-26 16:41:43.106893687,9410,0.0,35905,6623,13660,465,9390,235,0,0,66278
2026-01-26 16:41:43.121294672,9411,0.0,31221,6082,13688,486,7626,197,0,0,59300
2026-01-26 16:41:43.128994412,9411,0.0,31221,6082,13688,486,7626,197,0,0,59300
2026-01-26 16:41:43.141112026,9411,0.0,31221,6082,13688,486,7626,197,0,0,59300
2026-01-26 16:41:43.154758394,9412,0.0,32825,5755,12083,452,6094,147,0,0,57356
2026-01-26 16:41:43.163832420,9412,0.0,32825,5755,12083,452,6094,147,0,0,57356
2026-01-26 16:41:43.175911344,9412,0.0,32825,5755,12083,452,6094,147,0,0,57356
2026-01-26 16:41:43.185554221,9413,0.0,33225,5444,13048,470,5918,150,0,0,58255
2026-01-26 16:41:43.196934370,9413,0.0,33225,5444,13048,470,5918,150,0,0,58255
2026-01-26 16:41:43.210489311,9413,0.0,33225,5444,13048,470,5918,150,0,0,58255
2026-01-26 16:41:43.221929302,9414,0.0,34331,5220,13395,834,6685,160,0,0,60625
2026-01-26 16:41:43.231042977,9414,0.0,34331,5220,13395,834,6685,160,0,0,60625
2026-01-26 16:41:43.242893958,9414,0.0,34331,5220,13395,834,6685,160,0,0,60625
2026-01-26 16:41:43.253383615,9415,0.0,31831,2813,14137,850,9523,468,0,0,59622
2026-01-26 16:41:43.262859158,9415,0.0,31831,2813,14137,850,9523,468,0,0,59622
2026-01-26 16:41:43.276452276,9415,0.0,31831,2813,14137,850,9523,468,0,0,59622
2026-01-26 16:41:43.291249177,9416,0.0,34555,5553,13404,566,9897,128,0,0,64103
2026-01-26 16:41:43.296984854,9416,0.0,34555,5553,13404,566,9897,128,0,0,64103
2026-01-26 16:41:43.309243752,9416,0.0,34555,5553,13404,566,9897,128,0,0,64103
2026-01-26 16:41:43.319381397,9417,0.0,34206,5827,13505,555,7425,106,0,0,61624
2026-01-26 16:41:43.332223642,9417,0.0,34206,5827,13505,555,7425,106,0,0,61624
2026-01-26 16:41:43.344403786,9417,0.0,34206,5827,13505,555,7425,106,0,0,61624
2026-01-26 16:41:43.352625112,9418,0.0,32941,5896,12996,741,6262,271,0,0,59107
2026-01-26 16:41:43.364194355,9418,0.0,32941,5896,12996,741,6262,271,0,0,59107
2026-01-26 16:41:43.373858193,9419,0.0,32619,3201,12914,459,4863,271,0,0,54327
2026-01-26 16:41:43.387001792,9419,0.0,32619,3201,12914,459,7090,299,0,0,56582
2026-01-26 16:41:43.404642115,9419,0.0,32619,3201,12914,459,7090,299,0,0,56582
2026-01-26 16:41:43.407554915,9419,0.0,32619,3201,12914,459,7090,299,0,0,56582
2026-01-26 16:41:43.420216066,9420,0.0,33928,6207,16111,624,8516,297,0,0,65683
2026-01-26 16:41:43.431550454,9420,0.0,33928,6207,16111,624,8516,297,0,0,65683
2026-01-26 16:41:43.441731652,9420,0.0,33928,6207,16111,624,8516,297,0,0,65683
2026-01-26 16:41:43.453184700,9421,0.0,38568,3465,12865,1051,7186,238,0,0,63373
2026-01-26 16:41:43.467289803,9421,0.0,38568,3465,12865,1051,7186,238,0,0,63373
2026-01-26 16:41:43.477475481,9421,0.0,38568,3465,12865,1051,7186,238,0,0,63373
2026-01-26 16:41:43.489085302,9422,0.0,28358,5141,12084,432,7151,164,0,0,53330
2026-01-26 16:41:43.498763412,9422,0.0,28358,5141,12084,432,7151,164,0,0,53330
2026-01-26 16:41:43.510093800,9422,0.0,28358,5141,12084,432,7151,164,0,0,53330
2026-01-26 16:41:43.527568901,9423,0.0,32523,5741,11827,469,8368,148,0,0,59076
2026-01-26 16:41:43.533419365,9423,0.0,32523,5741,11827,469,8368,148,0,0,59076
2026-01-26 16:41:43.541726646,9423,0.0,32523,5741,11827,469,8368,148,0,0,59076
2026-01-26 16:41:43.556579581,9424,0.0,33267,5694,14548,797,6544,192,0,0,61042
2026-01-26 16:41:43.564411966,9424,0.0,33267,5694,14548,797,6544,192,0,0,61042
2026-01-26 16:41:43.576513292,9424,0.0,33267,5694,14548,797,6544,192,0,0,61042
2026-01-26 16:41:43.587443122,9425,0.0,34050,5477,14658,789,6732,134,0,0,61840
2026-01-26 16:41:43.598336408,9425,0.0,34050,5477,14658,789,6732,134,0,0,61840
2026-01-26 16:41:43.609066040,9425,0.0,34050,5477,14658,789,6732,134,0,0,61840
2026-01-26 16:41:43.622706872,9426,0.0,33507,6122,14099,632,7762,254,0,0,62376
2026-01-26 16:41:43.633582461,9426,0.0,33507,6122,14099,632,7762,254,0,0,62376
2026-01-26 16:41:43.644953650,9426,0.0,33507,6122,14099,632,7762,254,0,0,62376
2026-01-26 16:41:43.655072990,9427,0.0,32569,5288,14782,774,6472,243,0,0,60128
2026-01-26 16:41:43.665755549,9427,0.0,32569,5288,14782,774,6472,243,0,0,60128
2026-01-26 16:41:43.676259093,9427,0.0,32569,5288,14782,774,6472,243,0,0,60128
2026-01-26 16:41:43.687877107,9428,0.0,33464,5413,12718,463,6717,253,0,0,59028
2026-01-26 16:41:43.698428557,9428,0.0,33464,5413,12718,463,6717,253,0,0,59028
2026-01-26 16:41:43.709935879,9428,0.0,33464,5413,12718,463,6717,253,0,0,59028
2026-01-26 16:41:43.720173975,9429,0.0,33447,5252,12653,891,6682,246,0,0,59171
2026-01-26 16:41:43.731446920,9429,0.0,33447,5252,12653,891,6682,246,0,0,59171
2026-01-26 16:41:43.746972518,9429,0.0,33447,5252,12653,891,6682,246,0,0,59171
2026-01-26 16:41:43.755104177,9430,0.0,33236,5162,14757,832,8745,199,0,0,62931
2026-01-26 16:41:43.772397608,9430,0.0,33236,5162,14757,832,8745,199,0,0,62931
2026-01-26 16:41:43.775952477,9430,0.0,33236,5162,14757,832,8745,199,0,0,62931
2026-01-26 16:41:43.789454840,9431,0.0,34521,6143,13080,793,6027,134,0,0,60698
2026-01-26 16:41:43.799571172,9431,0.0,34521,6143,13080,793,6027,134,0,0,60698
2026-01-26 16:41:43.812682931,9431,0.0,34521,6143,13080,793,6027,134,0,0,60698
2026-01-26 16:41:43.823760798,9432,0.0,32858,5701,14512,776,6827,313,0,0,60987
2026-01-26 16:41:43.831826279,9432,0.0,32858,5701,14512,776,6827,313,0,0,60987
2026-01-26 16:41:43.844610826,9432,0.0,32858,5701,14512,776,6827,313,0,0,60987
2026-01-26 16:41:43.855933662,9433,0.0,32335,5544,13772,837,6677,229,0,0,59394
2026-01-26 16:41:43.865152621,9433,0.0,32335,5544,13772,837,6677,229,0,0,59394
2026-01-26 16:41:43.877126454,9434,0.0,32705,4862,12821,436,6062,229,0,0,57115
2026-01-26 16:41:43.887081276,9434,0.0,32705,4862,12821,436,8243,181,0,0,59248
2026-01-26 16:41:43.899610808,9434,0.0,32705,4862,12821,436,8243,181,0,0,59248
2026-01-26 16:41:43.910732421,9435,0.0,32843,4938,12761,483,6566,181,0,0,57772
2026-01-26 16:41:43.920851505,9435,0.0,32843,4938,12761,483,7967,191,0,0,59183
2026-01-26 16:41:43.933022144,9435,0.0,32843,4938,12761,483,7967,191,0,0,59183
2026-01-26 16:41:43.946077645,9435,0.0,32843,4938,12761,483,7967,191,0,0,59183
2026-01-26 16:41:43.956607494,9436,0.0,33504,5949,15700,821,8425,301,0,0,64700
2026-01-26 16:41:43.965285155,9436,0.0,33504,5949,15700,821,8425,301,0,0,64700
2026-01-26 16:41:43.976966882,9436,0.0,33504,5949,15700,821,8425,301,0,0,64700
2026-01-26 16:41:43.988743525,9437,0.0,34754,6611,15676,609,6430,157,0,0,64237
2026-01-26 16:41:44.001098874,9437,0.0,34754,6611,15676,609,6430,157,0,0,64237
2026-01-26 16:41:44.011122595,9437,0.0,34754,6611,15676,609,6430,157,0,0,64237
2026-01-26 16:41:44.021682238,9438,0.0,32280,6056,13548,777,7043,278,0,0,59982
2026-01-26 16:41:44.033470465,9438,0.0,32280,6056,13548,777,7043,278,0,0,59982
2026-01-26 16:41:44.044972218,9439,0.0,33673,5671,13353,827,5336,278,0,0,59138
2026-01-26 16:41:44.057064039,9439,0.0,33673,5671,13353,827,6536,260,0,0,60320
2026-01-26 16:41:44.066668482,9439,0.0,33673,5671,13353,827,6536,260,0,0,60320
2026-01-26 16:41:44.079739791,9439,0.0,33673,5671,13353,827,6536,260,0,0,60320
2026-01-26 16:41:44.092931904,9440,0.0,35479,4083,13566,846,8386,415,0,0,62775
2026-01-26 16:41:44.102634463,9440,0.0,35479,4083,13566,846,8386,415,0,0,62775
2026-01-26 16:41:44.113616871,9440,0.0,35479,4083,13566,846,8386,415,0,0,62775
2026-01-26 16:41:44.127059488,9441,0.0,33494,5291,14425,565,12795,415,0,0,66985
2026-01-26 16:41:44.135713596,9441,0.0,33494,5291,14425,565,13369,208,0,0,67352
2026-01-26 16:41:44.144822087,9441,0.0,33494,5291,14425,565,13369,208,0,0,67352
2026-01-26 16:41:44.155092184,9442,0.0,39823,5741,15494,570,4637,208,0,0,66473
2026-01-26 16:41:44.166430796,9442,0.0,39823,5741,15494,570,6529,260,0,0,68417
2026-01-26 16:41:44.177959783,9443,0.0,26472,5285,11484,964,4787,260,0,0,49252
2026-01-26 16:41:44.189009713,9443,0.0,26472,5285,11484,964,7154,174,0,0,51533
2026-01-26 16:41:44.199495882,9443,0.0,26472,5285,11484,964,7154,174,0,0,51533
2026-01-26 16:41:44.210920193,9444,0.0,29929,3019,10291,797,6344,239,0,0,50619
2026-01-26 16:41:44.238213536,9444,0.0,29929,3019,10291,797,6344,239,0,0,50619
2026-01-26 16:41:44.247555475,9444,0.0,29929,3019,10291,797,6344,239,0,0,50619
2026-01-26 16:41:44.255581466,9445,0.0,36885,6441,17792,1742,7989,239,0,0,71088
2026-01-26 16:41:44.266995473,9445,0.0,36885,6441,17792,1742,8696,408,0,0,71964
2026-01-26 16:41:44.278228802,9445,0.0,36885,6441,17792,1742,8696,408,0,0,71964
2026-01-26 16:41:44.291742973,9446,0.0,33806,5629,12858,605,7167,132,0,0,60197
2026-01-26 16:41:44.299756260,9446,0.0,33806,5629,12858,605,7167,132,0,0,60197
2026-01-26 16:41:44.314952535,9446,0.0,33806,5629,12858,605,7167,132,0,0,60197
2026-01-26 16:41:44.324982656,9447,0.0,30724,6520,12049,585,12146,192,0,0,62216
2026-01-26 16:41:44.354625421,9447,0.0,30724,6520,12049,585,12146,192,0,0,62216
2026-01-26 16:41:44.355691024,9448,0.0,33136,5452,13321,727,5512,192,0,0,58340
2026-01-26 16:41:44.356294148,9448,0.0,33136,5452,13321,727,7251,316,0,0,60203
2026-01-26 16:41:44.366540020,9448,0.0,33136,5452,13321,727,7251,316,0,0,60203
2026-01-26 16:41:44.377783685,9449,0.0,31990,2804,12485,940,9330,209,0,0,57758
2026-01-26 16:41:44.389095352,9449,0.0,31990,2804,12485,940,9330,209,0,0,57758
2026-01-26 16:41:44.399361385,9449,0.0,31990,2804,12485,940,9330,209,0,0,57758
2026-01-26 16:41:44.415250579,9449,0.0,31990,2804,12485,940,9330,209,0,0,57758
2026-01-26 16:41:44.425757579,9450,0.0,35123,6173,15746,592,9375,183,0,0,67192
2026-01-26 16:41:44.433189855,9450,0.0,35123,6173,15746,592,9375,183,0,0,67192
2026-01-26 16:41:44.447589784,9450,0.0,35123,6173,15746,592,9375,183,0,0,67192
2026-01-26 16:41:44.455974635,9451,0.0,33043,5848,15148,1004,8254,221,0,0,63518
2026-01-26 16:41:44.466700203,9451,0.0,33043,5848,15148,1004,8254,221,0,0,63518
2026-01-26 16:41:44.478855770,9452,0.0,32170,4789,12853,479,6491,221,0,0,57003
2026-01-26 16:41:44.489788449,9452,0.0,32170,4789,12853,479,15107,204,0,0,65602
2026-01-26 16:41:44.500729096,9452,0.0,32170,4789,12853,479,15107,204,0,0,65602
2026-01-26 16:41:44.512660880,9453,0.0,33468,2758,12011,794,7276,150,0,0,56457
2026-01-26 16:41:44.522098469,9453,0.0,33468,2758,12011,794,7276,150,0,0,56457
2026-01-26 16:41:44.538689926,9453,0.0,33468,2758,12011,794,7276,150,0,0,56457
2026-01-26 16:41:44.545775246,9454,0.0,33937,5807,12591,633,7323,150,0,0,60441
2026-01-26 16:41:44.556807704,9454,0.0,33937,5807,12591,633,7542,206,0,0,60716
2026-01-26 16:41:44.567576826,9454,0.0,33937,5807,12591,633,7542,206,0,0,60716
2026-01-26 16:41:44.580085908,9455,0.0,33105,3144,13915,820,7413,183,0,0,58580
2026-01-26 16:41:44.590967674,9455,0.0,33105,3144,13915,820,7413,183,0,0,58580
2026-01-26 16:41:44.601186569,9455,0.0,33105,3144,13915,820,7413,183,0,0,58580
2026-01-26 16:41:44.611889192,9455,0.0,33105,3144,13915,820,7413,183,0,0,58580
2026-01-26 16:41:44.623660939,9456,0.0,38537,6432,16862,833,7482,170,0,0,70316
2026-01-26 16:41:44.635582610,9456,0.0,38537,6432,16862,833,7482,170,0,0,70316
2026-01-26 16:41:44.649101069,9457,0.0,27400,3214,13713,394,8534,165,0,0,53420
2026-01-26 16:41:44.658126774,9457,0.0,27400,3214,13713,394,8534,165,0,0,53420
2026-01-26 16:41:44.669927705,9457,0.0,27400,3214,13713,394,8534,165,0,0,53420
2026-01-26 16:41:44.680454354,9457,0.0,27400,3214,13713,394,8534,165,0,0,53420
2026-01-26 16:41:44.692296119,9458,0.0,39629,6131,11484,487,10400,190,0,0,68321
2026-01-26 16:41:44.701740333,9458,0.0,39629,6131,11484,487,10400,190,0,0,68321
2026-01-26 16:41:44.713952766,9459,0.0,28468,3557,12374,609,8781,296,0,0,54085
2026-01-26 16:41:44.723791297,9459,0.0,28468,3557,12374,609,8781,296,0,0,54085
2026-01-26 16:41:44.734747496,9459,0.0,28468,3557,12374,609,8781,296,0,0,54085
2026-01-26 16:41:44.746171039,9460,0.0,32968,6129,14489,808,5369,296,0,0,60059
2026-01-26 16:41:44.757163816,9460,0.0,32968,6129,14489,808,6837,196,0,0,61427
2026-01-26 16:41:44.767323317,9460,0.0,32968,6129,14489,808,6837,196,0,0,61427
2026-01-26 16:41:44.779499461,9461,0.0,32789,5515,14774,838,5748,196,0,0,59860
2026-01-26 16:41:44.790944477,9461,0.0,32789,5515,14774,838,8244,140,0,0,62300
2026-01-26 16:41:44.800688925,9461,0.0,32789,5515,14774,838,8244,140,0,0,62300
2026-01-26 16:41:44.813161270,9462,0.0,35571,5584,13878,739,5092,140,0,0,61004
2026-01-26 16:41:44.825970394,9462,0.0,35571,5584,13878,739,6821,225,0,0,62818
2026-01-26 16:41:44.834771803,9462,0.0,35571,5584,13878,739,6821,225,0,0,62818
2026-01-26 16:41:44.847490525,9462,0.0,35571,5584,13878,739,6821,225,0,0,62818
2026-01-26 16:41:44.856638089,9463,0.0,31437,5191,13322,780,11453,134,0,0,62317
2026-01-26 16:41:44.868510766,9463,0.0,31437,5191,13322,780,11453,134,0,0,62317
2026-01-26 16:41:44.880828195,9464,0.0,32413,3206,11985,754,7761,158,0,0,56277
2026-01-26 16:41:44.890273689,9464,0.0,32413,3206,11985,754,7761,158,0,0,56277
2026-01-26 16:41:44.900949943,9464,0.0,32413,3206,11985,754,7761,158,0,0,56277
2026-01-26 16:41:44.912130342,9465,0.0,34286,6495,14164,802,5518,158,0,0,61423
2026-01-26 16:41:44.924786917,9465,0.0,34286,6495,14164,802,7144,172,0,0,63063
2026-01-26 16:41:44.934961395,9465,0.0,34286,6495,14164,802,7144,172,0,0,63063
2026-01-26 16:41:44.945969917,9466,0.0,34557,6593,14577,521,4346,172,0,0,60766
2026-01-26 16:41:44.961756227,9466,0.0,34557,6593,14577,521,6920,152,0,0,63320
2026-01-26 16:41:44.968434334,9466,0.0,34557,6593,14577,521,6920,152,0,0,63320
2026-01-26 16:41:44.980868694,9467,0.0,30708,3381,12511,800,7529,303,0,0,55232
2026-01-26 16:41:44.990967873,9467,0.0,30708,3381,12511,800,7529,303,0,0,55232
2026-01-26 16:41:45.002278325,9467,0.0,30708,3381,12511,800,7529,303,0,0,55232
2026-01-26 16:41:45.012944435,9468,0.0,34905,3659,13695,834,7447,309,0,0,60849
2026-01-26 16:41:45.025565393,9468,0.0,34905,3659,13695,834,7447,309,0,0,60849
2026-01-26 16:41:45.035142091,9468,0.0,34905,3659,13695,834,7447,309,0,0,60849
2026-01-26 16:41:45.049276155,9468,0.0,34905,3659,13695,834,7447,309,0,0,60849
2026-01-26 16:41:45.057169918,9469,0.0,34783,6558,17041,881,7600,141,0,0,67004
2026-01-26 16:41:45.068655927,9469,0.0,34783,6558,17041,881,7600,141,0,0,67004
2026-01-26 16:41:45.080822726,9470,0.0,32510,5470,12309,765,8595,141,0,0,59790
2026-01-26 16:41:45.094293920,9470,0.0,32510,5470,12309,765,8645,629,0,0,60328
2026-01-26 16:41:45.102730709,9470,0.0,32510,5470,12309,765,8645,629,0,0,60328
2026-01-26 16:41:45.113864259,9471,0.0,33839,5929,14864,812,4729,629,0,0,60802
2026-01-26 16:41:45.125153493,9471,0.0,33839,5929,14864,812,7278,206,0,0,62928
2026-01-26 16:41:45.138869495,9471,0.0,33839,5929,14864,812,7278,206,0,0,62928
2026-01-26 16:41:45.146752090,9472,0.0,30899,3107,12603,747,7642,233,0,0,55231
2026-01-26 16:41:45.158285717,9472,0.0,30899,3107,12603,747,7642,233,0,0,55231
2026-01-26 16:41:45.169742797,9472,0.0,30899,3107,12603,747,7642,233,0,0,55231
2026-01-26 16:41:45.179558287,9473,0.0,33511,5826,12105,487,7271,237,0,0,59437
2026-01-26 16:41:45.190950661,9473,0.0,33511,5826,12105,487,7271,237,0,0,59437
2026-01-26 16:41:45.202092434,9473,0.0,33511,5826,12105,487,7271,237,0,0,59437
2026-01-26 16:41:45.212780145,9474,0.0,33727,3355,14932,807,8877,237,0,0,61935
2026-01-26 16:41:45.225945409,9474,0.0,33727,3355,14932,807,10667,152,0,0,63640
2026-01-26 16:41:45.236277844,9474,0.0,33727,3355,14932,807,10667,152,0,0,63640
2026-01-26 16:41:45.247357952,9475,0.0,33443,3590,16303,1285,7955,152,0,0,62728
2026-01-26 16:41:45.257487724,9475,0.0,33443,3590,16303,1285,10655,405,0,0,65681
2026-01-26 16:41:45.269530424,9475,0.0,33443,3590,16303,1285,10655,405,0,0,65681
2026-01-26 16:41:45.280735175,9476,0.0,35192,6111,14041,322,6488,405,0,0,62559
2026-01-26 16:41:45.292403462,9476,0.0,35192,6111,14041,322,8356,114,0,0,64136
2026-01-26 16:41:45.304139432,9476,0.0,35192,6111,14041,322,8356,114,0,0,64136
2026-01-26 16:41:45.314357655,9477,0.0,36088,3284,13511,545,5756,170,0,0,59354
2026-01-26 16:41:45.331387110,9477,0.0,36088,3284,13511,545,5756,170,0,0,59354
2026-01-26 16:41:45.339809882,9477,0.0,36088,3284,13511,545,5756,170,0,0,59354
2026-01-26 16:41:45.347881283,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.361885647,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.372113822,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.381479058,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.391968906,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.404035446,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.418547890,9478,0.0,28476,5742,13104,777,6717,119,0,0,54935
2026-01-26 16:41:45.433183667,9479,0.0,12868,3098,7778,621,11521,245,0,0,36131
2026-01-26 16:41:45.441409889,9480,0.0,23169,2634,1639,593,9950,182,0,0,38167
2026-01-26 16:41:45.449567436,9480,0.0,23169,2634,1639,593,15834,164,0,0,44033
2026-01-26 16:41:45.459088709,9480,0.0,23169,2634,1639,593,15834,164,0,0,44033
2026-01-26 16:41:45.470104622,9480,0.0,23169,2634,1639,593,15834,164,0,0,44033
2026-01-26 16:41:45.481932787,9481,0.0,32684,5982,10962,579,8230,179,0,0,58616
2026-01-26 16:41:45.491771094,9481,0.0,32684,5982,10962,579,8230,179,0,0,58616
2026-01-26 16:41:45.503290672,9482,0.0,30353,2821,11647,443,4026,179,0,0,49469
2026-01-26 16:41:45.514229367,9482,0.0,30353,2821,11647,443,6961,144,0,0,52369
2026-01-26 16:41:45.526268290,9482,0.0,30353,2821,11647,443,6961,144,0,0,52369
2026-01-26 16:41:45.537539796,9482,0.0,30353,2821,11647,443,6961,144,0,0,52369
2026-01-26 16:41:45.548477339,9483,0.0,34008,6307,13083,562,8791,279,0,0,63030
2026-01-26 16:41:45.564167678,9483,0.0,34008,6307,13083,562,8791,279,0,0,63030
2026-01-26 16:41:45.570628882,9483,0.0,34008,6307,13083,562,8791,279,0,0,63030
2026-01-26 16:41:45.581506871,9484,0.0,33250,6163,14495,701,6639,178,0,0,61426
2026-01-26 16:41:45.593905070,9484,0.0,33250,6163,14495,701,6639,178,0,0,61426
2026-01-26 16:41:45.603589323,9484,0.0,33250,6163,14495,701,6639,178,0,0,61426
2026-01-26 16:41:45.619046631,9485,0.0,33170,5516,13819,778,6512,140,0,0,59935
2026-01-26 16:41:45.625878599,9485,0.0,33170,5516,13819,778,6512,140,0,0,59935
2026-01-26 16:41:45.637353055,9485,0.0,33170,5516,13819,778,6512,140,0,0,59935
2026-01-26 16:41:45.648132385,9486,0.0,33875,5096,14384,835,8504,414,0,0,63108
2026-01-26 16:41:45.660573082,9486,0.0,33875,5096,14384,835,8504,414,0,0,63108
2026-01-26 16:41:45.671692262,9486,0.0,33875,5096,14384,835,8504,414,0,0,63108
2026-01-26 16:41:45.687013981,9487,0.0,32063,2825,12556,776,7990,180,0,0,56390
2026-01-26 16:41:45.692997282,9487,0.0,32063,2825,12556,776,7990,180,0,0,56390
2026-01-26 16:41:45.703561564,9487,0.0,32063,2825,12556,776,7990,180,0,0,56390
2026-01-26 16:41:45.715979540,9488,0.0,36622,6080,13596,536,6251,210,0,0,63295
2026-01-26 16:41:45.727342281,9488,0.0,36622,6080,13596,536,6251,210,0,0,63295
2026-01-26 16:41:45.737716477,9489,0.0,29650,3267,12030,757,5000,210,0,0,50914
2026-01-26 16:41:45.750687591,9489,0.0,29650,3267,12030,757,7109,198,0,0,53011
